Timestamp,Node,Port,CPU%,MEM%,Disk%,RPC_Latency_ms,TxPool_Size,Block_Height,Active_Validators,Network_In_Bytes,Network_Out_Bytes
2026-01-01 15:12:34,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:34,4,8551,0,0,15,7,0,1,4,0,0
2026-01-01 15:12:39,1,8545,0,0,15,11,0,1,4,0,0
2026-01-01 15:12:39,1,8545,0,0,15,11,0,1,4,0,0
2026-01-01 15:12:39,2,8547,0,0,15,10,0,1,4,0,0
2026-01-01 15:12:39,2,8547,0,0,15,10,0,1,4,0,0
2026-01-01 15:12:39,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:39,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:39,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:39,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:44,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:49,1,8545,0,0,15,10,0,1,4,0,0
2026-01-01 15:12:49,1,8545,0,0,15,10,0,1,4,0,0
2026-01-01 15:12:49,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:49,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:49,3,8549,0,0,15,9,0,1,4,0,0
